age,job,marital,education,default,housing,loan,month,day_of_week,campaign,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,subscribed
38,admin.,married,high.school,no,no,no,7,thu,2,2,success,-1.7,94.215,-40.3,yes
27,services,single,high.school,no,no,no,7,fri,3,0,nonexistent,-1.7,94.215,-40.3,yes
33,admin.,married,university.degree,no,yes,yes,7,fri,3,0,nonexistent,-1.7,94.215,-40.3,yes
55,admin.,married,university.degree,no,yes,no,7,fri,1,2,failure,-1.7,94.215,-40.3,yes
35,admin.,single,university.degree,no,no,no,7,fri,5,1,success,-1.7,94.215,-40.3,yes
27,services,single,high.school,no,unknown,unknown,7,fri,1,1,failure,-1.7,94.215,-40.3,yes
25,blue-collar,single,basic.9y,no,no,yes,7,fri,1,0,nonexistent,-1.7,94.215,-40.3,yes
48,admin.,single,university.degree,no,yes,no,7,fri,2,1,success,-1.7,94.215,-40.3,yes
34,technician,single,university.degree,no,yes,no,7,mon,3,0,nonexistent,-1.7,94.215,-40.3,yes
41,admin.,divorced,university.degree,no,no,no,7,mon,2,0,nonexistent,-1.7,94.215,-40.3,yes
41,admin.,divorced,university.degree,no,yes,no,7,mon,1,2,success,-1.7,94.215,-40.3,yes
21,student,single,basic.9y,no,yes,no,7,tue,2,0,nonexistent,-1.7,94.215,-40.3,yes
46,admin.,married,high.school,no,yes,no,7,tue,1,0,nonexistent,-1.7,94.215,-40.3,yes
46,admin.,married,high.school,no,yes,no,7,tue,3,2,failure,-1.7,94.215,-40.3,yes
29,admin.,single,high.school,no,no,no,7,tue,1,0,nonexistent,-1.7,94.215,-40.3,yes
46,admin.,married,high.school,no,yes,yes,7,tue,1,2,success,-1.7,94.215,-40.3,yes
43,self-employed,married,university.degree,no,no,no,7,tue,3,1,failure,-1.7,94.215,-40.3,yes
83,housemaid,divorced,basic.4y,no,yes,no,7,tue,2,1,success,-1.7,94.215,-40.3,yes
55,admin.,married,high.school,no,no,no,7,wed,1,1,success,-1.7,94.215,-40.3,yes
33,admin.,married,high.school,no,yes,yes,7,wed,2,1,failure,-1.7,94.215,-40.3,yes
35,admin.,married,high.school,no,yes,no,7,wed,2,1,success,-1.7,94.215,-40.3,yes
36,services,married,high.school,no,no,no,7,wed,2,0,nonexistent,-1.7,94.215,-40.3,yes
34,admin.,single,high.school,no,no,no,7,wed,1,1,failure,-1.7,94.215,-40.3,yes
75,retired,married,university.degree,no,yes,no,7,thu,1,2,failure,-1.7,94.215,-40.3,yes
29,admin.,single,high.school,no,yes,no,7,thu,1,1,success,-1.7,94.215,-40.3,yes
37,admin.,married,high.school,no,unknown,unknown,7,thu,1,1,failure,-1.7,94.215,-40.3,yes
25,services,single,high.school,no,no,yes,7,thu,2,4,success,-1.7,94.215,-40.3,yes
21,student,single,university.degree,no,no,no,7,thu,1,1,success,-1.7,94.215,-40.3,yes
21,student,single,university.degree,no,yes,no,7,thu,1,2,failure,-1.7,94.215,-40.3,yes
58,admin.,married,high.school,no,yes,yes,7,thu,2,0,nonexistent,-1.7,94.215,-40.3,yes
25,admin.,single,high.school,no,no,no,7,thu,2,0,nonexistent,-1.7,94.215,-40.3,yes
34,self-employed,single,university.degree,no,no,no,7,thu,3,0,nonexistent,-1.7,94.215,-40.3,yes
34,admin.,married,university.degree,no,yes,no,7,thu,1,2,failure,-1.7,94.215,-40.3,yes
72,retired,married,basic.4y,no,no,yes,7,fri,4,1,success,-1.7,94.215,-40.3,yes
26,unemployed,married,high.school,no,yes,no,7,fri,7,0,nonexistent,-1.7,94.215,-40.3,yes
46,admin.,married,university.degree,no,yes,no,7,fri,3,0,nonexistent,-1.7,94.215,-40.3,yes
79,retired,married,basic.4y,no,no,yes,7,fri,1,1,failure,-1.7,94.215,-40.3,yes
39,admin.,divorced,university.degree,no,yes,yes,7,mon,10,1,failure,-1.7,94.215,-40.3,yes
59,retired,divorced,basic.4y,no,no,yes,7,mon,3,2,failure,-1.7,94.215,-40.3,yes
39,admin.,divorced,university.degree,no,no,yes,7,mon,3,0,nonexistent,-1.7,94.215,-40.3,yes
35,technician,single,professional.course,no,no,no,7,mon,4,0,nonexistent,-1.7,94.215,-40.3,yes
62,technician,married,university.degree,no,unknown,unknown,7,mon,3,1,failure,-1.7,94.215,-40.3,yes
27,admin.,single,university.degree,unknown,no,yes,7,mon,1,0,nonexistent,-1.7,94.215,-40.3,yes
24,admin.,single,high.school,no,no,no,7,mon,1,1,success,-1.7,94.215,-40.3,yes
19,student,single,basic.9y,no,no,yes,7,mon,1,2,success,-1.7,94.215,-40.3,yes
59,retired,divorced,basic.4y,no,yes,yes,7,mon,1,1,success,-1.7,94.215,-40.3,yes
62,technician,married,university.degree,no,no,no,7,mon,2,2,failure,-1.7,94.215,-40.3,yes
62,technician,married,university.degree,no,yes,no,7,mon,1,2,failure,-1.7,94.215,-40.3,yes
28,student,single,high.school,no,yes,no,7,mon,2,1,success,-1.7,94.215,-40.3,yes
73,retired,married,basic.4y,no,yes,no,7,tue,1,0,nonexistent,-1.7,94.215,-40.3,yes
29,admin.,single,high.school,no,no,no,7,tue,2,3,success,-1.7,94.215,-40.3,yes
22,services,single,professional.course,no,no,no,7,tue,1,1,failure,-1.7,94.215,-40.3,yes
83,retired,married,university.degree,no,yes,no,7,tue,1,2,success,-1.7,94.215,-40.3,yes
83,retired,married,university.degree,no,no,no,7,tue,1,1,success,-1.7,94.215,-40.3,yes
66,retired,married,high.school,no,no,no,7,tue,1,0,nonexistent,-1.7,94.215,-40.3,yes
66,retired,married,high.school,no,yes,no,7,tue,1,0,nonexistent,-1.7,94.215,-40.3,yes
29,admin.,married,university.degree,no,unknown,unknown,7,tue,1,1,success,-1.7,94.215,-40.3,yes
31,unemployed,single,university.degree,no,yes,no,7,tue,1,3,success,-1.7,94.215,-40.3,yes
35,technician,single,professional.course,no,yes,no,7,tue,1,1,success,-1.7,94.215,-40.3,yes
35,technician,single,professional.course,no,yes,no,7,tue,1,2,success,-1.7,94.215,-40.3,yes
22,services,single,professional.course,no,no,no,7,tue,3,1,failure,-1.7,94.215,-40.3,yes
35,technician,single,professional.course,no,yes,no,7,tue,6,1,success,-1.7,94.215,-40.3,yes
29,admin.,single,high.school,no,yes,no,7,tue,3,1,success,-1.7,94.215,-40.3,yes
53,blue-collar,single,basic.9y,no,no,no,7,wed,1,2,success,-1.7,94.215,-40.3,yes
30,student,single,professional.course,no,yes,no,7,wed,4,2,failure,-1.7,94.215,-40.3,yes
29,technician,single,basic.9y,no,yes,no,7,wed,1,0,nonexistent,-1.7,94.215,-40.3,yes
53,blue-collar,single,basic.9y,no,yes,no,7,wed,1,0,nonexistent,-1.7,94.215,-40.3,yes
45,management,married,university.degree,no,yes,no,7,wed,2,0,nonexistent,-1.7,94.215,-40.3,yes
29,technician,single,basic.9y,no,yes,no,7,wed,1,1,success,-1.7,94.215,-40.3,yes
29,admin.,single,university.degree,no,yes,no,7,wed,1,0,nonexistent,-1.7,94.215,-40.3,yes
34,services,married,basic.9y,no,no,no,7,wed,1,0,nonexistent,-1.7,94.215,-40.3,yes
53,blue-collar,single,basic.9y,no,yes,no,7,wed,2,0,nonexistent,-1.7,94.215,-40.3,yes
35,admin.,married,university.degree,no,yes,no,7,wed,2,1,failure,-1.7,94.215,-40.3,yes
78,retired,married,university.degree,no,yes,no,7,wed,3,0,nonexistent,-1.7,94.215,-40.3,yes
23,blue-collar,single,basic.9y,no,yes,no,7,thu,5,1,failure,-1.7,94.215,-40.3,yes
52,technician,married,basic.6y,no,yes,no,7,thu,1,1,success,-1.7,94.215,-40.3,yes
50,management,married,university.degree,no,yes,no,7,thu,1,0,nonexistent,-1.7,94.215,-40.3,yes
37,services,married,high.school,no,no,no,7,thu,1,2,success,-1.7,94.215,-40.3,yes
28,services,single,high.school,no,yes,no,7,thu,1,1,success,-1.7,94.215,-40.3,yes
32,services,single,university.degree,no,no,yes,7,thu,2,0,nonexistent,-1.7,94.215,-40.3,yes
30,admin.,single,university.degree,no,no,no,7,thu,1,2,success,-1.7,94.215,-40.3,yes
20,student,single,basic.9y,no,yes,no,7,thu,3,3,success,-1.7,94.215,-40.3,yes
80,retired,married,basic.4y,no,no,no,7,thu,2,0,nonexistent,-1.7,94.215,-40.3,yes
70,retired,divorced,basic.4y,no,no,no,7,thu,2,2,success,-1.7,94.215,-40.3,yes
35,admin.,married,university.degree,no,no,no,7,thu,2,1,success,-1.7,94.215,-40.3,yes
23,blue-collar,single,basic.9y,no,no,no,7,thu,4,1,failure,-1.7,94.215,-40.3,yes
28,self-employed,single,university.degree,no,yes,no,7,thu,2,0,nonexistent,-1.7,94.215,-40.3,yes
47,admin.,single,basic.9y,no,yes,yes,7,thu,2,1,success,-1.7,94.215,-40.3,yes
31,admin.,single,university.degree,no,yes,no,7,fri,2,2,success,-1.7,94.215,-40.3,yes
44,admin.,married,university.degree,no,no,no,7,fri,1,1,failure,-1.7,94.215,-40.3,yes
60,admin.,married,university.degree,no,no,no,7,fri,1,2,success,-1.7,94.215,-40.3,yes
51,admin.,married,university.degree,no,no,yes,7,fri,1,0,nonexistent,-1.7,94.215,-40.3,yes
29,admin.,single,high.school,no,yes,no,7,fri,2,1,success,-1.7,94.215,-40.3,yes
26,technician,single,university.degree,no,yes,no,7,fri,3,2,success,-1.7,94.215,-40.3,yes
59,technician,married,professional.course,no,yes,no,7,fri,2,1,success,-1.7,94.215,-40.3,yes
22,admin.,single,university.degree,no,yes,no,7,mon,1,2,failure,-1.7,94.215,-40.3,yes
56,technician,married,professional.course,no,yes,no,7,mon,2,1,success,-1.7,94.215,-40.3,yes
49,technician,divorced,professional.course,no,yes,no,7,mon,3,1,success,-1.7,94.215,-40.3,yes
78,retired,married,basic.4y,no,no,no,7,mon,1,0,nonexistent,-1.7,94.215,-40.3,yes
72,retired,married,basic.4y,no,yes,no,7,mon,1,0,nonexistent,-1.7,94.215,-40.3,yes
78,retired,married,basic.4y,no,yes,no,7,mon,2,1,failure,-1.7,94.215,-40.3,yes
56,technician,married,professional.course,no,no,no,7,mon,2,1,failure,-1.7,94.215,-40.3,yes
56,unemployed,divorced,basic.4y,no,yes,no,7,mon,6,0,nonexistent,-1.7,94.215,-40.3,yes
66,retired,married,basic.4y,no,yes,no,7,mon,7,0,nonexistent,-1.7,94.215,-40.3,yes
78,retired,married,basic.4y,no,yes,no,7,mon,1,2,success,-1.7,94.215,-40.3,yes
29,admin.,married,university.degree,no,yes,no,7,mon,3,0,nonexistent,-1.7,94.215,-40.3,yes
30,technician,married,university.degree,no,yes,yes,7,mon,4,0,nonexistent,-1.7,94.215,-40.3,yes
29,technician,single,professional.course,no,no,yes,7,tue,2,2,failure,-1.7,94.215,-40.3,yes
23,student,single,university.degree,no,no,no,7,tue,2,1,success,-1.7,94.215,-40.3,yes
62,retired,married,high.school,no,no,no,7,tue,2,0,nonexistent,-1.7,94.215,-40.3,yes
66,housemaid,married,basic.4y,no,no,no,7,tue,2,0,nonexistent,-1.7,94.215,-40.3,yes
82,housemaid,divorced,basic.4y,no,no,no,7,wed,1,0,nonexistent,-1.7,94.215,-40.3,yes
72,retired,married,basic.6y,no,yes,no,7,wed,1,0,nonexistent,-1.7,94.215,-40.3,yes
37,unemployed,single,university.degree,no,yes,yes,7,wed,1,2,success,-1.7,94.215,-40.3,yes
24,technician,single,professional.course,no,yes,no,7,thu,2,1,success,-1.7,94.215,-40.3,yes
52,admin.,married,university.degree,no,yes,yes,7,thu,1,0,nonexistent,-1.7,94.215,-40.3,yes
24,services,single,high.school,no,yes,no,7,thu,1,2,success,-1.7,94.215,-40.3,yes
43,technician,married,professional.course,no,yes,no,7,thu,1,0,nonexistent,-1.7,94.215,-40.3,yes
64,admin.,married,high.school,no,no,no,7,thu,1,0,nonexistent,-1.7,94.215,-40.3,yes
45,management,married,university.degree,no,yes,no,7,thu,2,2,success,-1.7,94.215,-40.3,yes
40,management,married,university.degree,no,yes,no,7,thu,4,0,nonexistent,-1.7,94.215,-40.3,yes
30,admin.,single,university.degree,no,yes,no,7,thu,1,0,nonexistent,-1.7,94.215,-40.3,yes
60,admin.,married,basic.9y,no,no,no,7,thu,2,2,failure,-1.7,94.215,-40.3,yes
24,services,single,high.school,no,yes,no,7,thu,2,2,failure,-1.7,94.215,-40.3,yes
31,student,single,university.degree,no,no,no,7,fri,3,2,success,-1.7,94.215,-40.3,yes
59,management,married,basic.4y,no,yes,no,7,fri,3,0,nonexistent,-1.7,94.215,-40.3,yes
42,admin.,single,university.degree,no,no,no,7,fri,6,0,nonexistent,-1.7,94.215,-40.3,yes
31,student,single,university.degree,no,yes,yes,7,fri,2,0,nonexistent,-1.7,94.215,-40.3,yes
24,technician,married,professional.course,no,no,no,7,fri,4,1,success,-1.7,94.215,-40.3,yes
42,admin.,single,university.degree,no,yes,no,7,fri,1,2,failure,-1.7,94.215,-40.3,yes
26,admin.,single,high.school,no,yes,no,7,fri,1,1,failure,-1.7,94.215,-40.3,yes
26,admin.,single,university.degree,no,no,no,7,fri,1,3,failure,-1.7,94.215,-40.3,yes
63,admin.,married,university.degree,no,yes,no,7,fri,2,0,nonexistent,-1.7,94.215,-40.3,yes
35,blue-collar,married,basic.9y,no,yes,no,7,mon,1,2,success,-1.7,94.215,-40.3,yes
51,technician,married,high.school,no,no,no,7,mon,1,3,success,-1.7,94.215,-40.3,yes
65,management,married,university.degree,no,yes,no,7,mon,1,2,failure,-1.7,94.215,-40.3,yes
68,retired,married,university.degree,no,yes,no,7,mon,2,1,failure,-1.7,94.215,-40.3,yes
68,retired,married,university.degree,no,no,no,7,mon,2,1,success,-1.7,94.215,-40.3,yes
24,technician,single,professional.course,no,yes,no,7,mon,3,1,success,-1.7,94.215,-40.3,yes
84,retired,divorced,basic.4y,no,yes,yes,7,tue,1,2,success,-1.7,94.215,-40.3,yes
32,admin.,single,university.degree,no,no,no,7,tue,1,0,nonexistent,-1.7,94.215,-40.3,yes
23,student,single,university.degree,no,no,no,7,tue,1,2,failure,-1.7,94.215,-40.3,yes
52,admin.,married,professional.course,no,no,no,7,tue,1,0,nonexistent,-1.7,94.215,-40.3,yes
52,admin.,married,professional.course,no,yes,yes,7,tue,2,1,success,-1.7,94.215,-40.3,yes
77,retired,married,basic.4y,no,unknown,unknown,7,tue,2,1,success,-1.7,94.215,-40.3,yes
48,housemaid,married,professional.course,no,yes,no,7,wed,2,2,success,-1.7,94.215,-40.3,yes
68,retired,divorced,high.school,no,yes,yes,7,wed,1,1,success,-1.7,94.215,-40.3,yes
24,student,single,professional.course,no,no,no,7,wed,2,3,success,-1.7,94.215,-40.3,yes
25,self-employed,single,university.degree,no,unknown,unknown,7,wed,5,2,failure,-1.7,94.215,-40.3,yes
57,blue-collar,married,basic.4y,no,no,yes,7,wed,2,0,nonexistent,-1.7,94.215,-40.3,yes
24,student,single,professional.course,no,yes,no,7,wed,2,0,nonexistent,-1.7,94.215,-40.3,yes
51,retired,divorced,high.school,no,no,no,7,wed,3,0,nonexistent,-1.7,94.215,-40.3,yes
50,housemaid,married,basic.4y,no,no,yes,7,wed,1,1,success,-1.7,94.215,-40.3,yes
48,housemaid,married,professional.course,no,no,no,7,wed,3,1,success,-1.7,94.215,-40.3,yes
26,technician,single,professional.course,no,no,no,7,thu,3,2,failure,-1.7,94.215,-40.3,yes
76,admin.,married,university.degree,no,no,no,7,thu,3,0,nonexistent,-1.7,94.215,-40.3,yes
80,retired,divorced,basic.4y,no,no,yes,7,thu,2,2,success,-1.7,94.215,-40.3,yes
34,admin.,divorced,university.degree,no,yes,no,7,thu,3,1,failure,-1.7,94.215,-40.3,yes
50,housemaid,married,basic.6y,no,no,no,7,thu,3,2,success,-1.7,94.215,-40.3,yes
50,entrepreneur,divorced,university.degree,no,yes,no,7,thu,1,3,success,-1.7,94.215,-40.3,yes
31,technician,single,university.degree,no,no,no,7,thu,4,1,failure,-1.7,94.215,-40.3,yes
51,admin.,married,university.degree,no,no,no,7,thu,4,1,failure,-1.7,94.215,-40.3,yes
31,technician,single,university.degree,no,yes,no,7,thu,1,2,success,-1.7,94.215,-40.3,yes
48,blue-collar,married,professional.course,no,no,no,7,thu,1,0,nonexistent,-1.7,94.215,-40.3,yes
71,retired,married,basic.4y,no,yes,no,7,thu,2,3,failure,-1.7,94.215,-40.3,yes
31,technician,single,university.degree,no,no,no,7,thu,1,1,success,-1.7,94.215,-40.3,yes
34,admin.,married,university.degree,no,yes,no,7,thu,1,3,success,-1.7,94.215,-40.3,yes
27,services,single,high.school,no,no,no,7,fri,5,2,success,-1.7,94.215,-40.3,yes
37,management,married,university.degree,no,yes,no,7,fri,1,1,success,-1.7,94.215,-40.3,yes
35,admin.,married,university.degree,no,yes,no,7,fri,1,2,failure,-1.7,94.215,-40.3,yes
71,retired,married,basic.9y,no,yes,yes,7,fri,6,0,nonexistent,-1.7,94.215,-40.3,yes
40,management,married,university.degree,no,no,no,7,fri,2,2,success,-1.7,94.215,-40.3,yes
37,admin.,married,university.degree,no,yes,no,7,fri,5,2,success,-1.7,94.215,-40.3,yes
40,management,married,university.degree,no,yes,no,7,fri,1,1,success,-1.7,94.215,-40.3,yes
53,services,married,basic.9y,no,yes,no,8,mon,2,0,nonexistent,-1.7,94.027,-38.3,yes
31,student,single,university.degree,no,yes,no,8,mon,3,3,failure,-1.7,94.027,-38.3,yes
62,retired,married,basic.4y,no,no,no,8,mon,1,2,failure,-1.7,94.027,-38.3,yes
67,retired,married,basic.4y,no,no,no,8,mon,2,1,success,-1.7,94.027,-38.3,yes
31,technician,single,university.degree,no,yes,no,8,mon,2,3,success,-1.7,94.027,-38.3,yes
27,admin.,single,university.degree,no,no,no,8,tue,1,0,nonexistent,-1.7,94.027,-38.3,yes
64,retired,married,professional.course,no,no,no,8,tue,1,0,nonexistent,-1.7,94.027,-38.3,yes
37,technician,single,university.degree,no,yes,no,8,tue,2,4,failure,-1.7,94.027,-38.3,yes
28,admin.,single,university.degree,no,yes,yes,8,tue,2,2,success,-1.7,94.027,-38.3,yes
28,unemployed,single,basic.9y,no,no,yes,8,tue,1,1,failure,-1.7,94.027,-38.3,yes
31,student,single,university.degree,no,no,no,8,tue,4,2,success,-1.7,94.027,-38.3,yes
47,services,divorced,university.degree,no,yes,no,8,tue,2,1,failure,-1.7,94.027,-38.3,yes
40,admin.,married,high.school,no,no,yes,8,tue,2,0,nonexistent,-1.7,94.027,-38.3,yes
75,retired,married,university.degree,no,no,no,8,tue,2,4,failure,-1.7,94.027,-38.3,yes
30,student,single,high.school,no,no,no,8,tue,3,1,failure,-1.7,94.027,-38.3,yes
21,student,single,high.school,no,yes,no,8,tue,3,2,success,-1.7,94.027,-38.3,yes
58,blue-collar,married,basic.4y,no,yes,no,8,wed,1,1,success,-1.7,94.027,-38.3,yes
48,admin.,married,university.degree,no,yes,yes,8,wed,1,3,success,-1.7,94.027,-38.3,yes
35,technician,married,university.degree,no,yes,no,8,wed,1,3,failure,-1.7,94.027,-38.3,yes
35,technician,married,university.degree,no,yes,no,8,wed,1,0,nonexistent,-1.7,94.027,-38.3,yes
27,student,single,university.degree,no,yes,no,8,wed,1,3,success,-1.7,94.027,-38.3,yes
28,student,single,basic.9y,no,yes,no,8,wed,1,1,success,-1.7,94.027,-38.3,yes
61,retired,married,university.degree,no,no,no,8,wed,2,1,success,-1.7,94.027,-38.3,yes
47,admin.,married,university.degree,no,unknown,unknown,8,wed,1,2,failure,-1.7,94.027,-38.3,yes
27,student,single,university.degree,no,no,no,8,wed,1,3,success,-1.7,94.027,-38.3,yes
59,admin.,married,university.degree,no,no,no,8,wed,1,1,success,-1.7,94.027,-38.3,yes
28,student,single,basic.9y,no,no,yes,8,wed,1,3,failure,-1.7,94.027,-38.3,yes
18,student,single,university.degree,no,yes,no,8,wed,2,1,success,-1.7,94.027,-38.3,yes
48,blue-collar,married,basic.9y,no,no,no,8,wed,1,3,failure,-1.7,94.027,-38.3,yes
34,admin.,married,university.degree,no,yes,no,8,wed,1,2,failure,-1.7,94.027,-38.3,yes
18,student,single,university.degree,no,yes,no,8,wed,1,2,failure,-1.7,94.027,-38.3,yes
48,admin.,single,university.degree,no,yes,no,8,wed,1,2,success,-1.7,94.027,-38.3,yes
47,admin.,married,university.degree,no,no,no,8,wed,1,2,success,-1.7,94.027,-38.3,yes
30,admin.,single,university.degree,no,yes,no,8,wed,1,2,success,-1.7,94.027,-38.3,yes
44,services,divorced,basic.6y,no,yes,no,8,wed,3,1,success,-1.7,94.027,-38.3,yes
30,blue-collar,single,professional.course,no,no,no,8,wed,1,1,success,-1.7,94.027,-38.3,yes
41,admin.,divorced,high.school,no,yes,yes,8,thu,2,2,success,-1.7,94.027,-38.3,yes
26,unemployed,single,university.degree,no,yes,no,8,thu,3,2,success,-1.7,94.027,-38.3,yes
26,unemployed,single,university.degree,no,yes,no,8,thu,1,3,success,-1.7,94.027,-38.3,yes
48,admin.,divorced,university.degree,no,no,no,8,thu,1,0,nonexistent,-1.7,94.027,-38.3,yes
41,admin.,divorced,high.school,no,unknown,unknown,8,thu,1,0,nonexistent,-1.7,94.027,-38.3,yes
48,admin.,divorced,university.degree,no,no,no,8,thu,3,6,success,-1.7,94.027,-38.3,yes
47,admin.,married,high.school,no,no,no,8,thu,2,1,success,-1.7,94.027,-38.3,yes
31,student,single,university.degree,no,yes,no,8,thu,2,0,nonexistent,-1.7,94.027,-38.3,yes
77,retired,married,basic.4y,no,no,no,8,thu,1,4,failure,-1.7,94.027,-38.3,yes
31,student,single,university.degree,no,yes,no,8,thu,2,0,nonexistent,-1.7,94.027,-38.3,yes
41,entrepreneur,married,university.degree,no,yes,no,8,thu,1,0,nonexistent,-1.7,94.027,-38.3,yes
41,entrepreneur,married,university.degree,no,yes,no,8,thu,1,0,nonexistent,-1.7,94.027,-38.3,yes
37,management,married,high.school,no,yes,no,8,thu,1,0,nonexistent,-1.7,94.027,-38.3,yes
46,technician,married,professional.course,no,yes,no,8,thu,2,4,failure,-1.7,94.027,-38.3,yes
25,admin.,single,university.degree,no,no,no,8,thu,1,0,nonexistent,-1.7,94.027,-38.3,yes
45,admin.,married,university.degree,no,no,no,8,thu,1,0,nonexistent,-1.7,94.027,-38.3,yes
59,retired,married,professional.course,no,yes,no,8,fri,2,2,success,-1.7,94.027,-38.3,yes
41,admin.,divorced,high.school,no,yes,no,8,fri,2,3,success,-1.7,94.027,-38.3,yes
27,admin.,single,university.degree,no,no,no,8,fri,2,3,success,-1.7,94.027,-38.3,yes
59,retired,married,professional.course,no,no,no,8,fri,3,1,success,-1.7,94.027,-38.3,yes
41,admin.,divorced,high.school,no,yes,no,8,fri,1,2,success,-1.7,94.027,-38.3,yes
41,admin.,divorced,high.school,no,yes,no,8,fri,1,3,failure,-1.7,94.027,-38.3,yes
77,management,married,university.degree,no,yes,no,8,fri,1,6,success,-1.7,94.027,-38.3,yes
41,technician,divorced,university.degree,no,yes,no,8,fri,2,3,success,-1.7,94.027,-38.3,yes
27,admin.,single,university.degree,no,yes,no,8,fri,2,0,nonexistent,-1.7,94.027,-38.3,yes
24,admin.,single,university.degree,no,no,no,8,fri,1,2,failure,-1.7,94.027,-38.3,yes
64,retired,married,basic.4y,no,unknown,unknown,8,fri,3,0,nonexistent,-1.7,94.027,-38.3,yes
64,admin.,married,university.degree,no,yes,no,8,fri,4,0,nonexistent,-1.7,94.027,-38.3,yes
